"film.person.href","film.href","film","id","award","film.person","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age"
"http://www.imdb.com/name/nm0000438/","http://www.imdb.com/title/tt0183659/","Pollock","Pollock Best Actor","Best Actor","Ed Harris",2001,0,2,0,3,5,122,1,0,1,0,0,"December",1,0,0,0,0,0,0,0,0,8.598593,6,"R",1,51
"http://www.imdb.com/name/nm0000438/","http://www.imdb.com/title/tt0274558/","The Hours","The Hours Best Supporting Actor","Best Supporting Actor","Ed Harris",2003,0,3,0,38,71,114,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,41.675994,25,"PG-13",1,53
"http://www.imdb.com/name/nm0000443/","http://www.imdb.com/title/tt0064117/","Cactus Flower","Cactus Flower Best Supporting Actress","Best Supporting Actress","Goldie Hawn",1970,1,0,0,2,6,103,0,1,0,1,0,"December",0,0,1,NA,0,0,0,0,0,25.889208,3,"R",1,25
"http://www.imdb.com/name/nm0000443/","http://www.imdb.com/title/tt0081375/","Private Benjamin","Private Benjamin Best Actress","Best Actress","Goldie Hawn",1981,0,1,1,3,1,109,0,1,0,0,0,"October",0,0,0,NA,0,1,0,0,0,69.847348,15,"R",0,36
"http://www.imdb.com/name/nm0000446/","http://www.imdb.com/title/tt0079522/","Manhattan","Manhattan Best Supporting Actress","Best Supporting Actress","Mariel Hemingway",1980,0,0,0,19,15,96,1,1,0,1,0,"April",0,0,0,NA,0,1,0,0,0,39.94678,NA,"R",0,19
"http://www.imdb.com/name/nm0000450/","http://www.imdb.com/title/tt0918927/","Doubt","Doubt Best Supporting Actor","Best Supporting Actor","Philip Seymour Hoffman",2009,0,2,1,19,43,104,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,0,33.44647,20,"PG-13",1,42
"http://www.imdb.com/name/nm0000450/","http://www.imdb.com/title/tt0379725/","Capote","Capote Best Actor","Best Actor","Philip Seymour Hoffman",2006,1,0,0,54,46,114,1,0,1,0,0,"September",1,1,1,1,0,1,0,1,1,28.75053,7,"R",1,39
"http://www.imdb.com/name/nm0000450/","http://www.imdb.com/title/tt1560747/","The Master","The Master Best Supporting Actor","Best Supporting Actor","Philip Seymour Hoffman",2013,0,3,1,63,75,144,1,0,0,0,0,"September",1,0,0,0,0,0,0,0,0,16.377274,37.5,"R",0,46
"http://www.imdb.com/name/nm0000450/","http://www.imdb.com/title/tt0472062/","Charlie Wilson's War","Charlie Wilson's War Best Supporting Actor","Best Supporting Actor","Philip Seymour Hoffman",2008,0,1,1,6,12,102,1,1,1,0,0,"December",0,0,0,0,0,0,0,0,0,66.661095,75,"R",1,41
"http://www.imdb.com/name/nm0000453/","http://www.imdb.com/title/tt0082158/","Chariots of Fire","Chariots of Fire Best Supporting Actor","Best Supporting Actor","Ian Holm",1982,0,0,0,17,15,124,1,0,1,0,0,"September",1,0,0,NA,0,1,1,1,1,58.972904,5.5,"PG",0,51
"http://www.imdb.com/name/nm0000454/","http://www.imdb.com/title/tt0091217/","Hoosiers","Hoosiers Best Supporting Actor","Best Supporting Actor","Dennis Hopper",1987,0,1,0,3,3,114,1,0,0,0,0,"November",0,0,0,NA,0,0,0,0,0,28.607524,NA,"PG",0,51
"http://www.imdb.com/name/nm0000456/","http://www.imdb.com/title/tt0092699/","Broadcast News","Broadcast News Best Actress","Best Actress","Holly Hunter",1988,0,0,0,17,11,133,1,1,0,1,0,"December",0,0,0,NA,0,1,1,0,1,51.249404,NA,"R",0,30
"http://www.imdb.com/name/nm0000456/","http://www.imdb.com/title/tt0107822/","The Piano","The Piano Best Actress","Best Actress","Holly Hunter",1994,1,1,0,64,30,121,1,0,0,1,0,"November",0,1,1,NA,0,1,1,1,1,40.157856,NA,"R",0,36
"http://www.imdb.com/name/nm0000456/","http://www.imdb.com/title/tt0106918/","The Firm","The Firm Best Supporting Actress","Best Supporting Actress","Holly Hunter",1994,0,1,0,2,4,154,1,0,0,0,0,"June",0,0,0,NA,0,0,0,0,0,158.348367,42,"R",1,36
"http://www.imdb.com/name/nm0000456/","http://www.imdb.com/title/tt0328538/","Thirteen","Thirteen Best Supporting Actress","Best Supporting Actress","Holly Hunter",2004,0,3,1,14,36,100,1,0,1,0,0,"August",0,0,0,0,0,0,0,0,0,4.601043,2,"R",0,46
"http://www.imdb.com/name/nm0000457/","http://www.imdb.com/title/tt0077928/","Midnight Express","Midnight Express Best Supporting Actor","Best Supporting Actor","John Hurt",1979,0,0,0,14,12,121,1,0,1,0,0,"October",1,1,1,NA,0,1,1,1,1,35,2.3e-06,"R",1,39
"http://www.imdb.com/name/nm0000457/","http://www.imdb.com/title/tt0080678/","The Elephant Man","The Elephant Man Best Actor","Best Actor","John Hurt",1981,0,1,0,10,13,124,1,0,1,0,0,"October",0,1,0,NA,0,1,1,1,1,26.010864,5,"PG",1,41
"http://www.imdb.com/name/nm0000458/","http://www.imdb.com/title/tt0090830/","Children of a Lesser God","Children of a Lesser God Best Actor","Best Actor","William Hurt",1987,0,1,1,5,11,119,1,0,0,1,0,"October",0,0,0,NA,0,1,0,0,1,31.85308,NA,"R",1,37
"http://www.imdb.com/name/nm0000458/","http://www.imdb.com/title/tt0089424/","Kiss of the Spider Woman","Kiss of the Spider Woman Best Actor","Best Actor","William Hurt",1986,1,0,0,12,9,120,1,0,0,0,0,"July",0,1,0,NA,0,1,0,1,1,17.005229,NA,"R",1,36
"http://www.imdb.com/name/nm0000458/","http://www.imdb.com/title/tt0092699/","Broadcast News","Broadcast News Best Actor","Best Actor","William Hurt",1988,0,2,1,17,11,133,1,1,0,1,0,"December",0,0,0,NA,0,1,1,0,1,51.249404,NA,"R",0,38
"http://www.imdb.com/name/nm0000458/","http://www.imdb.com/title/tt0399146/","A History of Violence","A History of Violence Best Supporting Actor","Best Supporting Actor","William Hurt",2006,0,3,1,35,34,96,1,0,0,0,0,"September",1,0,0,0,0,1,0,0,0,31.504633,32,"R",1,56
"http://www.imdb.com/name/nm0000459/","http://www.imdb.com/title/tt0081283/","Ordinary People","Ordinary People Best Supporting Actor","Best Supporting Actor","Timothy Hutton",1981,1,0,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,21
"http://www.imdb.com/name/nm0000460/","http://www.imdb.com/title/tt0100486/","Reversal of Fortune","Reversal of Fortune Best Actor","Best Actor","Jeremy Irons",1991,1,0,0,13,10,111,1,0,1,0,0,"October",1,0,1,NA,0,1,0,1,0,15.445131,NA,"R",1,43
"http://www.imdb.com/name/nm0000469/","http://www.imdb.com/title/tt0065797/","The Great White Hope","The Great White Hope Best Actor","Best Actor","James Earl Jones",1971,0,0,0,2,5,103,1,0,0,1,0,"October",0,0,0,NA,0,0,0,0,0,NA,6,"PG-13",1,40
"http://www.imdb.com/name/nm0000473/","http://www.imdb.com/title/tt0075686/","Annie Hall","Annie Hall Best Actress","Best Actress","Diane Keaton",1978,1,0,0,26,7,93,0,1,0,1,0,"April",0,1,0,NA,1,1,0,1,1,38.251425,4,"PG",0,32
"http://www.imdb.com/name/nm0000473/","http://www.imdb.com/title/tt0082979/","Reds","Reds Best Actress","Best Actress","Diane Keaton",1982,0,1,1,31,20,195,1,0,1,0,0,"December",0,0,0,NA,1,1,1,1,1,40.382659,32,"PG",0,36
"http://www.imdb.com/name/nm0000473/","http://www.imdb.com/title/tt0116999/","Marvin's Room","Marvin's Room Best Actress","Best Actress","Diane Keaton",1997,0,2,1,4,10,98,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,12.803305,23,"PG-13",1,51
"http://www.imdb.com/name/nm0000473/","http://www.imdb.com/title/tt0337741/","Something's Gotta Give","Something's Gotta Give Best Actress","Best Actress","Diane Keaton",2004,0,3,1,5,8,128,1,1,0,1,0,"December",0,0,0,0,0,0,0,0,0,124.728738,80,"PG-13",0,58
"http://www.imdb.com/name/nm0000476/","http://www.imdb.com/title/tt0092569/","Anna","Anna Best Actress","Best Actress","Sally Kirkland",1988,0,0,0,3,3,100,1,0,0,0,0,"November",0,0,1,NA,0,0,0,0,0,1.236848,NA,"PG-13",0,47
"http://www.imdb.com/name/nm0000487/","http://www.imdb.com/title/tt0454876/","Life of Pi","Life of Pi Best Director","Best Director","Ang Lee",2013,1,3,1,50,79,127,1,0,0,0,1,"November",0,0,0,0,0,1,1,1,1,124.987023,120,"PG",1,59
"http://www.imdb.com/name/nm0000487/","http://www.imdb.com/title/tt0190332/","Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon Best Director","Best Director","Ang Lee",2001,0,0,0,88,91,120,1,0,0,1,1,"December",1,1,1,0,1,1,1,1,1,128.078872,17,"PG-13",1,47
"http://www.imdb.com/name/nm0000487/","http://www.imdb.com/title/tt0388795/","Brokeback Mountain","Brokeback Mountain Best Director","Best Director","Ang Lee",2006,1,2,0,97,67,134,1,0,0,1,0,"November",1,1,1,0,1,1,0,1,1,83.043761,14,"R",0,52
"http://www.imdb.com/name/nm0000493/","http://www.imdb.com/title/tt0070640/","Save the Tiger","Save the Tiger Best Actor","Best Actor","Jack Lemmon",1974,1,4,1,1,5,100,1,0,0,0,0,"February",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,49
"http://www.imdb.com/name/nm0000493/","http://www.imdb.com/title/tt0084335/","Missing","Missing Best Actor","Best Actor","Jack Lemmon",1983,0,7,2,9,15,122,1,0,1,0,0,"February",0,0,0,NA,0,1,0,0,1,14,NA,"PG",1,58
"http://www.imdb.com/name/nm0000493/","http://www.imdb.com/title/tt0081656/","Tribute","Tribute Best Actor","Best Actor","Jack Lemmon",1981,0,6,2,2,12,121,1,1,0,0,0,"December",0,0,0,NA,0,0,0,0,0,9,NA,"PG",1,56
"http://www.imdb.com/name/nm0000493/","http://www.imdb.com/title/tt0078966/","The China Syndrome","The China Syndrome Best Actor","Best Actor","Jack Lemmon",1980,0,5,2,7,10,122,1,0,0,0,0,"March",0,1,0,NA,0,1,0,0,0,51.718367,NA,"PG",0,55
"http://www.imdb.com/name/nm0000496/","http://www.imdb.com/title/tt0101540/","Cape Fear","Cape Fear Best Supporting Actress","Best Supporting Actress","Juliette Lewis",1992,0,0,0,6,11,128,0,0,0,0,0,"November",0,0,0,NA,0,0,0,0,0,79.091969,35,"R",1,19
"http://www.imdb.com/name/nm0000511/","http://www.imdb.com/title/tt0076843/","The Turning Point","The Turning Point Best Actress","Best Actress","Shirley MacLaine",1978,0,4,0,11,7,119,1,0,0,1,0,"November",0,0,0,NA,0,1,1,1,1,25.933445,NA,"PG",0,44
"http://www.imdb.com/name/nm0000511/","http://www.imdb.com/title/tt0086425/","Terms of Endearment","Terms of Endearment Best Actress","Best Actress","Shirley MacLaine",1984,1,5,0,29,10,132,1,1,0,0,0,"November",0,0,1,NA,1,1,1,1,1,108.423489,8,"PG",1,50
"http://www.imdb.com/name/nm0000513/","http://www.imdb.com/title/tt0116282/","Fargo","Fargo Best Supporting Actor","Best Supporting Actor","William H. Macy",1997,0,0,0,60,32,98,1,0,0,0,0,"March",0,0,0,0,0,1,1,1,1,24.611975,7,"R",0,47
"http://www.imdb.com/name/nm0000515/","http://www.imdb.com/title/tt0375063/","Sideways","Sideways Best Supporting Actress","Best Supporting Actress","Virginia Madsen",2005,0,0,0,107,39,126,1,1,0,1,0,"October",1,0,0,0,0,1,0,1,1,71.503593,16,"R",1,44
"http://www.imdb.com/name/nm0000517/","http://www.imdb.com/title/tt0478304/","The Tree of Life","The Tree of Life Best Director","Best Director","Terrence Malick",2012,0,2,0,61,50,139,1,0,0,0,0,"May",0,0,0,0,0,0,0,1,1,13.303319,32,"PG-13",0,69
"http://www.imdb.com/name/nm0000517/","http://www.imdb.com/title/tt0120863/","The Thin Red Line","The Thin Red Line Best Director","Best Director","Terrence Malick",1999,0,0,0,20,19,170,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,36.400491,52,"R",1,56
"http://www.imdb.com/name/nm0000518/","http://www.imdb.com/title/tt0107206/","In the Line of Fire","In the Line of Fire Best Supporting Actor","Best Supporting Actor","John Malkovich",1994,0,1,0,2,11,128,1,0,0,0,1,"July",0,0,0,NA,0,1,1,0,0,102.314823,40,"R",0,41
"http://www.imdb.com/name/nm0000518/","http://www.imdb.com/title/tt0087921/","Places in the Heart","Places in the Heart Best Supporting Actor","Best Supporting Actor","John Malkovich",1985,0,0,0,13,11,111,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,34.901614,NA,"PG",0,32
"http://www.imdb.com/name/nm0000520/","http://www.imdb.com/title/tt0140352/","The Insider","The Insider Best Director","Best Director","Michael Mann",2000,0,0,0,28,34,157,1,0,1,0,0,"November",0,0,0,0,0,1,1,1,1,29.089912,90,"R",1,57
"http://www.imdb.com/name/nm0000527/","http://www.imdb.com/title/tt0067314/","Kotch","Kotch Best Actor","Best Actor","Walter Matthau",1972,0,1,1,3,4,113,1,1,0,0,0,"September",0,0,0,NA,0,0,1,0,0,NA,NA,NA,1,52
"http://www.imdb.com/name/nm0000527/","http://www.imdb.com/title/tt0073766/","The Sunshine Boys","The Sunshine Boys Best Actor","Best Actor","Walter Matthau",1976,0,2,1,5,6,111,0,1,0,0,0,"November",0,0,0,NA,0,1,0,0,0,NA,NA,NA,1,56
"http://www.imdb.com/name/nm0000531/","http://www.imdb.com/title/tt0181875/","Almost Famous","Almost Famous Best Supporting Actress","Best Supporting Actress","Frances McDormand",2001,0,2,1,50,80,122,1,0,0,0,0,"September",1,0,1,0,0,1,1,0,0,32.53485,60,"R",0,44
"http://www.imdb.com/name/nm0000531/","http://www.imdb.com/title/tt0395972/","North Country","North Country Best Supporting Actress","Best Supporting Actress","Frances McDormand",2006,0,3,1,3,15,126,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,18.337722,35,"R",1,49
"http://www.imdb.com/name/nm0000531/","http://www.imdb.com/title/tt0095647/","Mississippi Burning","Mississippi Burning Best Supporting Actress","Best Supporting Actress","Frances McDormand",1989,0,0,0,18,19,128,1,0,0,0,0,"December",0,0,0,NA,0,0,1,1,1,34.603943,NA,"R",0,32
"http://www.imdb.com/name/nm0000531/","http://www.imdb.com/title/tt0116282/","Fargo","Fargo Best Actress","Best Actress","Frances McDormand",1997,1,1,0,60,32,98,1,0,0,0,0,"March",0,0,0,1,0,1,1,1,1,24.611975,7,"R",0,40
"http://www.imdb.com/name/nm0000541/","http://www.imdb.com/title/tt0079826/","The Rose","The Rose Best Actress","Best Actress","Bette Midler",1980,0,0,0,7,5,125,1,0,0,0,0,"November",0,0,0,NA,0,0,1,0,0,29.174648,8.5,"R",1,35
"http://www.imdb.com/name/nm0000541/","http://www.imdb.com/title/tt0101902/","For the Boys","For the Boys Best Actress","Best Actress","Bette Midler",1992,0,1,0,1,2,138,1,1,0,0,0,"November",0,0,0,NA,0,0,0,0,0,17.86028,40,"R",0,47
"http://www.imdb.com/name/nm0000545/","http://www.imdb.com/title/tt0436697/","The Queen","The Queen Best Actress","Best Actress","Helen Mirren",2007,1,2,0,64,58,103,1,0,1,0,0,"September",0,1,1,1,0,1,0,1,1,56.441711,15,"PG-13",0,62
"http://www.imdb.com/name/nm0000545/","http://www.imdb.com/title/tt0280707/","Gosford Park","Gosford Park Best Supporting Actress","Best Supporting Actress","Helen Mirren",2002,0,1,0,34,51,137,1,0,0,0,0,"December",0,0,0,1,0,1,0,1,1,41.308615,1.98e-05,"R",1,57
"http://www.imdb.com/name/nm0000545/","http://www.imdb.com/title/tt0110428/","The Madness of King George","The Madness of King George Best Supporting Actress","Best Supporting Actress","Helen Mirren",1995,0,0,0,15,18,107,1,1,1,0,0,"December",0,0,0,0,0,1,0,0,0,15.238689,NA,"PG-13",1,50
"http://www.imdb.com/name/nm0000545/","http://www.imdb.com/title/tt0824758/","The Last Station","The Last Station Best Actress","Best Actress","Helen Mirren",2010,0,3,1,2,13,112,1,0,1,1,0,"December",0,0,0,0,0,0,0,0,0,6.617867,18,"R",1,65
"http://www.imdb.com/name/nm0000552/","http://www.imdb.com/title/tt0443489/","Dreamgirls","Dreamgirls Best Supporting Actor","Best Supporting Actor","Eddie Murphy",2007,0,0,0,50,50,130,1,0,0,0,0,"December",0,0,1,1,0,0,0,0,0,103.365956,75,"PG-13",1,46
"http://www.imdb.com/name/nm0000553/","http://www.imdb.com/title/tt0108052/","Schindler's List","Schindler's List Best Actor","Best Actor","Liam Neeson",1994,0,0,0,70,25,195,1,0,1,0,0,"December",0,0,0,NA,1,1,1,1,1,96.065768,22,"R",1,42
"http://www.imdb.com/name/nm0000560/","http://www.imdb.com/title/tt0118564/","Affliction","Affliction Best Actor","Best Actor","Nick Nolte",1999,0,1,0,11,13,114,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,6.330054,6,"R",1,58
"http://www.imdb.com/name/nm0000560/","http://www.imdb.com/title/tt1291584/","Warrior","Warrior Best Supporting Actor","Best Supporting Actor","Nick Nolte",2012,0,2,0,2,9,140,1,0,0,0,0,"September",0,0,0,0,0,0,0,0,0,13.657115,25,"PG-13",0,71
"http://www.imdb.com/name/nm0000560/","http://www.imdb.com/title/tt0102713/","The Prince of Tides","The Prince of Tides Best Actor","Best Actor","Nick Nolte",1992,0,0,0,5,7,132,1,0,0,0,0,"December",0,0,1,NA,0,1,0,0,1,74.787599,30,"R",1,51
"http://www.imdb.com/name/nm0000564/","http://www.imdb.com/title/tt0084370/","My Favorite Year","My Favorite Year Best Actor","Best Actor","Peter O'Toole",1983,0,6,0,5,4,92,0,1,0,0,0,"October",0,0,0,NA,0,0,0,0,0,20.12362,NA,"PG",0,51
"http://www.imdb.com/name/nm0000564/","http://www.imdb.com/title/tt0064382/","Goodbye, Mr. Chips","Goodbye, Mr. Chips Best Actor","Best Actor","Peter O'Toole",1970,0,3,0,7,2,155,1,0,0,1,0,"November",0,0,0,NA,0,0,0,0,0,NA,9,"G",1,38
"http://www.imdb.com/name/nm0000564/","http://www.imdb.com/title/tt0489327/","Venus","Venus Best Actor","Best Actor","Peter O'Toole",2007,0,7,0,3,17,95,1,1,0,1,0,"December",1,0,0,0,0,0,0,0,0,3.347411,6,"R",0,75
"http://www.imdb.com/name/nm0000564/","http://www.imdb.com/title/tt0081568/","The Stunt Man","The Stunt Man Best Actor","Best Actor","Peter O'Toole",1981,0,5,0,5,7,131,1,1,0,0,1,"June",0,0,0,NA,0,1,0,1,0,7.063886,NA,"R",1,49
"http://www.imdb.com/name/nm0000564/","http://www.imdb.com/title/tt0069198/","The Ruling Class","The Ruling Class Best Actor","Best Actor","Peter O'Toole",1973,0,4,0,3,2,154,1,1,0,0,0,"September",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,41
"http://www.imdb.com/name/nm0000565/","http://www.imdb.com/title/tt0097276/","Enemies: A Love Story","Enemies: A Love Story Best Supporting Actress","Best Supporting Actress","Lena Olin",1990,0,0,0,9,1,119,1,1,0,1,0,"December",0,0,0,NA,0,1,0,0,0,7.754571,NA,"R",1,35
"http://www.imdb.com/name/nm0000569/","http://www.imdb.com/title/tt0138097/","Shakespeare in Love","Shakespeare in Love Best Actress","Best Actress","Gwyneth Paltrow",1999,1,0,0,51,61,123,1,1,0,1,0,"December",0,0,0,1,0,1,1,1,1,100.317794,25,"R",0,27
"http://www.imdb.com/name/nm0000570/","http://www.imdb.com/title/tt0077928/","Midnight Express","Midnight Express Best Director","Best Director","Alan Parker",1979,0,0,0,14,12,121,1,0,1,0,0,"October",1,1,0,NA,0,1,1,1,1,35,2.3e-06,"R",1,35
"http://www.imdb.com/name/nm0000570/","http://www.imdb.com/title/tt0095647/","Mississippi Burning","Mississippi Burning Best Director","Best Director","Alan Parker",1989,0,1,0,18,19,128,1,0,0,0,0,"December",0,0,0,NA,0,0,1,1,1,34.603943,NA,"R",0,45
"http://www.imdb.com/name/nm0000576/","http://www.imdb.com/title/tt0277027/","I Am Sam","I Am Sam Best Actor","Best Actor","Sean Penn",2002,0,2,0,8,9,132,1,0,0,0,0,"December",0,0,0,0,0,0,0,0,0,40.311852,22,"PG-13",0,42
"http://www.imdb.com/name/nm0000576/","http://www.imdb.com/title/tt0112818/","Dead Man Walking","Dead Man Walking Best Actor","Best Actor","Sean Penn",1996,0,0,0,20,15,122,1,0,0,0,0,"December",0,0,0,0,0,0,0,1,0,39.363635,11,"R",1,36
"http://www.imdb.com/name/nm0000576/","http://www.imdb.com/title/tt0158371/","Sweet and Lowdown","Sweet and Lowdown Best Actor","Best Actor","Sean Penn",2000,0,1,0,3,11,95,1,1,0,0,0,"December",1,0,0,0,0,0,0,0,0,4.197015,NA,"PG-13",0,40
"http://www.imdb.com/name/nm0000576/","http://www.imdb.com/title/tt0327056/","Mystic River","Mystic River Best Actor","Best Actor","Sean Penn",2004,1,3,0,61,68,138,1,0,0,0,0,"October",0,0,1,0,0,1,0,1,1,90.135191,25,"R",1,44
"http://www.imdb.com/name/nm0000576/","http://www.imdb.com/title/tt1013753/","Milk","Milk Best Actor","Best Actor","Sean Penn",2009,1,4,1,45,66,128,1,0,1,0,0,"November",0,0,0,1,0,1,1,1,1,31.841299,20,"R",0,49
"http://www.imdb.com/name/nm0000581/","http://www.imdb.com/title/tt0069281/","Sleuth","Sleuth Best Director","Best Director","Joseph L. Mankiewicz",1973,0,9,4,5,7,138,0,0,0,0,0,"December",0,0,0,NA,0,0,0,1,0,0.342895,NA,"R",1,64
"http://www.imdb.com/name/nm0000582/","http://www.imdb.com/title/tt0099685/","Goodfellas","Goodfellas Best Supporting Actor","Best Supporting Actor","Joe Pesci",1991,1,1,0,40,23,146,1,0,1,0,0,"September",0,0,0,NA,0,1,1,1,1,46.836214,25,"R",1,48
"http://www.imdb.com/name/nm0000582/","http://www.imdb.com/title/tt0081398/","Raging Bull","Raging Bull Best Supporting Actor","Best Supporting Actor","Joe Pesci",1981,0,0,0,26,19,129,1,0,1,0,0,"November",0,0,0,NA,0,0,1,1,1,23.334953,18,"R",1,38
"http://www.imdb.com/name/nm0000583/","http://www.imdb.com/title/tt0082096/","Das Boot","Das Boot Best Director","Best Director","Wolfgang Petersen",1983,0,0,0,13,5,149,1,0,0,0,1,"February",0,0,0,NA,0,1,1,1,0,10.91525,12,"R",1,42
"http://www.imdb.com/name/nm0000591/","http://www.imdb.com/title/tt0253474/","The Pianist","The Pianist Best Director","Best Director","Roman Polanski",2003,1,3,0,49,47,150,1,0,1,0,0,"December",0,1,0,0,0,1,1,1,1,32.572577,35,"R",1,70
"http://www.imdb.com/name/nm0000591/","http://www.imdb.com/title/tt0071315/","Chinatown","Chinatown Best Director","Best Director","Roman Polanski",1975,0,1,0,20,22,130,1,0,0,0,0,"June",0,1,1,NA,0,1,1,1,1,29.2,NA,"R",1,42
"http://www.imdb.com/name/nm0000591/","http://www.imdb.com/title/tt0080009/","Tess","Tess Best Director","Best Director","Roman Polanski",1981,0,2,0,14,12,186,1,0,0,1,0,"December",0,0,0,NA,0,0,0,1,1,20.09333,NA,"PG",1,48
"http://www.imdb.com/name/nm0000592/","http://www.imdb.com/title/tt0107207/","In the Name of the Father","In the Name of the Father Best Supporting Actor","Best Supporting Actor","Pete Postlethwaite",1994,0,0,0,9,15,133,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,25.096862,NA,"R",1,48
"http://www.imdb.com/name/nm0000599/","http://www.imdb.com/title/tt0112384/","Apollo 13","Apollo 13 Best Supporting Actress","Best Supporting Actress","Kathleen Quinlan",1996,0,0,0,20,30,140,1,0,1,0,1,"June",0,0,0,0,1,1,1,0,1,172.071312,65,"PG",1,42
"http://www.imdb.com/name/nm0000602/","http://www.imdb.com/title/tt0070735/","The Sting","The Sting Best Actor","Best Actor","Robert Redford",1974,0,0,0,10,6,129,1,1,0,0,0,"December",0,0,0,NA,1,1,1,1,1,156,5.5,"PG",0,38
"http://www.imdb.com/name/nm0000602/","http://www.imdb.com/title/tt0110932/","Quiz Show","Quiz Show Best Director","Best Director","Robert Redford",1995,0,2,1,13,13,133,1,0,1,0,0,"September",0,0,0,0,0,1,0,1,1,24.822619,NA,"PG-13",1,59
"http://www.imdb.com/name/nm0000602/","http://www.imdb.com/title/tt0081283/","Ordinary People","Ordinary People Best Director","Best Director","Robert Redford",1981,1,1,0,20,9,124,1,0,0,0,0,"September",0,0,1,NA,1,1,0,1,1,54.766923,6,"R",1,45
"http://www.imdb.com/name/nm0000603/","http://www.imdb.com/title/tt0067402/","Mary, Queen of Scots","Mary, Queen of Scots Best Actress","Best Actress","Vanessa Redgrave",1972,0,2,0,2,5,128,1,0,1,0,0,"December",0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,35
"http://www.imdb.com/name/nm0000603/","http://www.imdb.com/title/tt0104454/","Howards End","Howards End Best Supporting Actress","Best Supporting Actress","Vanessa Redgrave",1993,0,5,1,28,30,140,1,0,0,1,0,"March",0,0,0,NA,0,1,0,1,1,25.966555,NA,"PG",1,56
"http://www.imdb.com/name/nm0000603/","http://www.imdb.com/title/tt0086992/","The Bostonians","The Bostonians Best Actress","Best Actress","Vanessa Redgrave",1985,0,4,1,3,3,122,1,0,0,1,0,"August",0,0,0,NA,0,0,0,0,0,1.0097,NA,"Unrated",1,48
"http://www.imdb.com/name/nm0000603/","http://www.imdb.com/title/tt0076245/","Julia","Julia Best Supporting Actress","Best Supporting Actress","Vanessa Redgrave",1978,1,3,0,21,21,117,1,0,0,0,0,"October",0,0,1,NA,0,1,1,1,1,20.7144,6,"PG",0,41
"http://www.imdb.com/name/nm0000604/","http://www.imdb.com/title/tt0299658/","Chicago","Chicago Best Supporting Actor","Best Supporting Actor","John C. Reilly",2003,0,0,0,42,57,113,0,1,0,0,0,"December",0,0,0,0,1,1,1,1,1,170.687518,45,"PG-13",1,38
"http://www.imdb.com/name/nm0000608/","http://www.imdb.com/title/tt0118749/","Boogie Nights","Boogie Nights Best Supporting Actor","Best Supporting Actor","Burt Reynolds",1998,0,0,0,28,22,155,1,0,0,0,0,"October",1,0,1,0,0,1,0,0,0,26.40064,15,"R",0,62
"http://www.imdb.com/name/nm0000616/","http://www.imdb.com/title/tt0089941/","Runaway Train","Runaway Train Best Supporting Actor","Best Supporting Actor","Eric Roberts",1986,0,0,0,2,5,111,1,0,0,0,1,"November",0,0,0,NA,0,0,1,0,0,7.68362,NA,"R",0,30
"http://www.imdb.com/name/nm0000619/","http://www.imdb.com/title/tt0114287/","Rob Roy","Rob Roy Best Supporting Actor","Best Supporting Actor","Tim Roth",1996,0,0,0,2,2,139,0,0,1,0,1,"April",0,1,0,0,0,0,0,0,0,31.596911,28,"R",0,35
"http://www.imdb.com/name/nm0000620/","http://www.imdb.com/title/tt1125849/","The Wrestler","The Wrestler Best Actor","Best Actor","Mickey Rourke",2009,0,0,0,41,35,109,1,0,0,0,0,"December",1,1,1,0,0,0,0,0,0,26.238243,6,"R",0,57
"http://www.imdb.com/name/nm0000631/","http://www.imdb.com/title/tt0103074/","Thelma & Louise","Thelma & Louise Best Director","Best Director","Ridley Scott",1992,0,0,0,20,29,130,1,0,0,0,1,"May",0,0,0,NA,0,1,1,1,0,45.360915,1.65e-05,"R",0,55
"http://www.imdb.com/name/nm0000631/","http://www.imdb.com/title/tt0172495/","Gladiator","Gladiator Best Director","Best Director","Ridley Scott",2001,0,1,0,51,80,155,1,0,0,0,1,"May",0,0,0,0,0,1,1,1,1,187.705427,103,"R",0,64
"http://www.imdb.com/name/nm0000631/","http://www.imdb.com/title/tt0265086/","Black Hawk Down","Black Hawk Down Best Director","Best Director","Ridley Scott",2002,0,2,0,8,28,144,1,0,1,0,0,"December",0,0,0,0,0,0,1,1,0,108.638745,92,"R",1,65
